Country,Daylight,Rank,Score,GDP/capita,Health,Freedom,Corruption,Generosity,Year,Social support,Region code,Region,Country code,Gender,Suicide rate,Low suicide rate,High suicide rate,Value,Mean suicide rate,Median suicide rate,Std suicide rate
Rwanda,,151,3.408,0.332,0.4,0.636,0.444,0.2,2018,0.896,AFR,Africa,RWA,Female,5.06,2.92,8.21,5.06 [2.92 – 8.21],10.26013351134849,7.48,11.194969511733015
Yemen,,152,3.355,0.442,0.343,0.244,0.064,0.083,2018,1.073,EMR,Eastern Mediterranean,YEM,Both sexes,7.09,3.58,12.17,7.09 [3.58 – 12.17],10.26013351134849,7.48,11.194969511733015
Yemen,,152,3.355,0.442,0.343,0.244,0.064,0.083,2018,1.073,EMR,Eastern Mediterranean,YEM,Male,8.98,4.54,15.23,8.98 [4.54 – 15.23],10.26013351134849,7.48,11.194969511733015
Yemen,,152,3.355,0.442,0.343,0.244,0.064,0.083,2018,1.073,EMR,Eastern Mediterranean,YEM,Female,5.31,2.67,9.28,5.31 [2.67 – 9.28],10.26013351134849,7.48,11.194969511733015
Tanzania,3032.85,153,3.303,0.455,0.381,0.481,0.097,0.27,2018,0.991,AFR,Africa,TZA,Male,13.33,8.37,20.14,13.33 [8.37 – 20.14],10.26013351134849,7.48,11.194969511733015
Tanzania,3032.85,153,3.303,0.455,0.381,0.481,0.097,0.27,2018,0.991,AFR,Africa,TZA,Both sexes,8.04,4.98,12.26,8.04 [4.98 – 12.26],10.26013351134849,7.48,11.194969511733015
Tanzania,3032.85,153,3.303,0.455,0.381,0.481,0.097,0.27,2018,0.991,AFR,Africa,TZA,Female,3.71,2.23,5.79,3.71 [2.23 – 5.79],10.26013351134849,7.48,11.194969511733015
South Sudan,2841.3,154,3.254,0.337,0.177,0.112,0.106,0.224,2018,0.608,AFR,Africa,SSD,Male,10.33,5.79,17.61,10.33 [5.79 – 17.61],10.26013351134849,7.48,11.194969511733015
South Sudan,2841.3,154,3.254,0.337,0.177,0.112,0.106,0.224,2018,0.608,AFR,Africa,SSD,Both sexes,6.65,3.7,11.3,6.65 [3.7 – 11.3],10.26013351134849,7.48,11.194969511733015
South Sudan,2841.3,154,3.254,0.337,0.177,0.112,0.106,0.224,2018,0.608,AFR,Africa,SSD,Female,3.33,1.83,5.62,3.33 [1.83 – 5.62],10.26013351134849,7.48,11.194969511733015
Central African Republic,2546.5,155,3.083,0.024,0.01,0.305,0.038,0.218,2018,0.0,AFR,Africa,CAF,Both sexes,23.65,13.09,38.76,23.65 [13.09 – 38.76],10.26013351134849,7.48,11.194969511733015
Central African Republic,2546.5,155,3.083,0.024,0.01,0.305,0.038,0.218,2018,0.0,AFR,Africa,CAF,Female,9.5,5.21,15.96,9.5 [5.21 – 15.96],10.26013351134849,7.48,11.194969511733015
Central African Republic,2546.5,155,3.083,0.024,0.01,0.305,0.038,0.218,2018,0.0,AFR,Africa,CAF,Male,40.82,22.82,66.15,40.82 [22.82 – 66.15],10.26013351134849,7.48,11.194969511733015
Burundi,2373.4,156,2.905,0.091,0.145,0.065,0.076,0.149,2018,0.627,AFR,Africa,BDI,Male,19.24,11.55,31.33,19.24 [11.55 – 31.33],10.26013351134849,7.48,11.194969511733015
Burundi,2373.4,156,2.905,0.091,0.145,0.065,0.076,0.149,2018,0.627,AFR,Africa,BDI,Both sexes,12.31,7.33,19.97,12.31 [7.33 – 19.97],10.26013351134849,7.48,11.194969511733015
Burundi,2373.4,156,2.905,0.091,0.145,0.065,0.076,0.149,2018,0.627,AFR,Africa,BDI,Female,6.43,3.75,10.3,6.43 [3.75 – 10.3],10.26013351134849,7.48,11.194969511733015
Finland,1858.0,1,7.769,1.34,0.986,0.596,0.393,0.153,2019,1.587,EUR,Europe,FIN,Male,20.09,16.44,23.98,20.09 [16.44 – 23.98],10.26013351134849,7.48,11.194969511733015
Finland,1858.0,1,7.769,1.34,0.986,0.596,0.393,0.153,2019,1.587,EUR,Europe,FIN,Both sexes,13.43,10.94,16.13,13.43 [10.94 – 16.13],10.26013351134849,7.48,11.194969511733015
Finland,1858.0,1,7.769,1.34,0.986,0.596,0.393,0.153,2019,1.587,EUR,Europe,FIN,Female,6.78,5.44,8.29,6.78 [5.44 – 8.29],10.26013351134849,7.48,11.194969511733015
Denmark,1932.0,2,7.6,1.383,0.996,0.592,0.41,0.252,2019,1.573,EUR,Europe,DNK,Male,11.1,8.82,13.82,11.1 [8.82 – 13.82],10.26013351134849,7.48,11.194969511733015
Denmark,1932.0,2,7.6,1.383,0.996,0.592,0.41,0.252,2019,1.573,EUR,Europe,DNK,Both sexes,7.63,5.99,9.6,7.63 [5.99 – 9.6],10.26013351134849,7.48,11.194969511733015
Denmark,1932.0,2,7.6,1.383,0.996,0.592,0.41,0.252,2019,1.573,EUR,Europe,DNK,Female,4.24,3.23,5.48,4.24 [3.23 – 5.48],10.26013351134849,7.48,11.194969511733015
Norway,1373.33,3,7.554,1.488,1.028,0.603,0.341,0.271,2019,1.582,EUR,Europe,NOR,Male,13.4,12.19,14.78,13.4 [12.19 – 14.78],10.26013351134849,7.48,11.194969511733015
Norway,1373.33,3,7.554,1.488,1.028,0.603,0.341,0.271,2019,1.582,EUR,Europe,NOR,Female,6.29,5.7,6.98,6.29 [5.7 – 6.98],10.26013351134849,7.48,11.194969511733015
Norway,1373.33,3,7.554,1.488,1.028,0.603,0.341,0.271,2019,1.582,EUR,Europe,NOR,Both sexes,9.91,9.0,10.95,9.91 [9 – 10.95],10.26013351134849,7.48,11.194969511733015
Iceland,1326.0,4,7.494,1.38,1.026,0.591,0.118,0.354,2019,1.624,EUR,Europe,ISL,Male,18.67,14.75,23.14,18.67 [14.75 – 23.14],10.26013351134849,7.48,11.194969511733015
Iceland,1326.0,4,7.494,1.38,1.026,0.591,0.118,0.354,2019,1.624,EUR,Europe,ISL,Both sexes,11.15,8.71,13.97,11.15 [8.71 – 13.97],10.26013351134849,7.48,11.194969511733015
Iceland,1326.0,4,7.494,1.38,1.026,0.591,0.118,0.354,2019,1.624,EUR,Europe,ISL,Female,3.48,2.55,4.62,3.48 [2.55 – 4.62],10.26013351134849,7.48,11.194969511733015
Netherlands,1662.0,5,7.488,1.396,0.999,0.557,0.298,0.322,2019,1.522,EUR,Europe,NLD,Male,12.48,10.32,14.93,12.48 [10.32 – 14.93],10.26013351134849,7.48,11.194969511733015
Netherlands,1662.0,5,7.488,1.396,0.999,0.557,0.298,0.322,2019,1.522,EUR,Europe,NLD,Female,6.06,4.83,7.43,6.06 [4.83 – 7.43],10.26013351134849,7.48,11.194969511733015
Netherlands,1662.0,5,7.488,1.396,0.999,0.557,0.298,0.322,2019,1.522,EUR,Europe,NLD,Both sexes,9.27,7.57,11.18,9.27 [7.57 – 11.18],10.26013351134849,7.48,11.194969511733015
Switzerland,1932.75,6,7.48,1.452,1.052,0.572,0.343,0.263,2019,1.526,EUR,Europe,CHE,Male,14.16,11.52,17.24,14.16 [11.52 – 17.24],10.26013351134849,7.48,11.194969511733015
Switzerland,1932.75,6,7.48,1.452,1.052,0.572,0.343,0.263,2019,1.526,EUR,Europe,CHE,Both sexes,9.83,7.93,12.04,9.83 [7.93 – 12.04],10.26013351134849,7.48,11.194969511733015
Switzerland,1932.75,6,7.48,1.452,1.052,0.572,0.343,0.263,2019,1.526,EUR,Europe,CHE,Female,5.65,4.46,7.03,5.65 [4.46 – 7.03],10.26013351134849,7.48,11.194969511733015
Sweden,1782.5,7,7.343,1.387,1.009,0.574,0.373,0.267,2019,1.487,EUR,Europe,SWE,Male,16.95,14.45,19.64,16.95 [14.45 – 19.64],10.26013351134849,7.48,11.194969511733015
Sweden,1782.5,7,7.343,1.387,1.009,0.574,0.373,0.267,2019,1.487,EUR,Europe,SWE,Both sexes,12.37,10.52,14.39,12.37 [10.52 – 14.39],10.26013351134849,7.48,11.194969511733015
Sweden,1782.5,7,7.343,1.387,1.009,0.574,0.373,0.267,2019,1.487,EUR,Europe,SWE,Female,7.73,6.53,9.06,7.73 [6.53 – 9.06],10.26013351134849,7.48,11.194969511733015
New Zealand,1953.92,8,7.307,1.303,1.026,0.585,0.38,0.33,2019,1.557,WPR,Western Pacific,NZL,Male,15.39,12.97,18.17,15.39 [12.97 – 18.17],10.26013351134849,7.48,11.194969511733015
New Zealand,1953.92,8,7.307,1.303,1.026,0.585,0.38,0.33,2019,1.557,WPR,Western Pacific,NZL,Both sexes,10.3,8.6,12.24,10.3 [8.6 – 12.24],10.26013351134849,7.48,11.194969511733015
New Zealand,1953.92,8,7.307,1.303,1.026,0.585,0.38,0.33,2019,1.557,WPR,Western Pacific,NZL,Female,5.41,4.39,6.58,5.41 [4.39 – 6.58],10.26013351134849,7.48,11.194969511733015
Canada,2028.04,9,7.278,1.365,1.039,0.584,0.308,0.285,2019,1.505,AMR,Americas,CAN,Male,15.35,12.49,18.42,15.35 [12.49 – 18.42],10.26013351134849,7.48,11.194969511733015
Canada,2028.04,9,7.278,1.365,1.039,0.584,0.308,0.285,2019,1.505,AMR,Americas,CAN,Both sexes,10.34,8.35,14.8,10.34 [8.35 – 14.8],10.26013351134849,7.48,11.194969511733015
Canada,2028.04,9,7.278,1.365,1.039,0.584,0.308,0.285,2019,1.505,AMR,Americas,CAN,Female,5.38,4.25,11.35,5.38 [4.25 – 11.35],10.26013351134849,7.48,11.194969511733015
Austria,1884.0,10,7.246,1.376,1.016,0.532,0.226,0.244,2019,1.475,EUR,Europe,AUT,Male,16.56,13.77,19.75,16.56 [13.77 – 19.75],10.26013351134849,7.48,11.194969511733015
Austria,1884.0,10,7.246,1.376,1.016,0.532,0.226,0.244,2019,1.475,EUR,Europe,AUT,Both sexes,10.4,8.59,12.5,10.4 [8.59 – 12.5],10.26013351134849,7.48,11.194969511733015
Austria,1884.0,10,7.246,1.376,1.016,0.532,0.226,0.244,2019,1.475,EUR,Europe,AUT,Female,4.64,3.72,5.73,4.64 [3.72 – 5.73],10.26013351134849,7.48,11.194969511733015
Australia,2843.57,11,7.228,1.372,1.036,0.557,0.29,0.332,2019,1.548,WPR,Western Pacific,AUS,Male,16.97,14.11,26.08,16.97 [14.11 – 26.08],10.26013351134849,7.48,11.194969511733015
Australia,2843.57,11,7.228,1.372,1.036,0.557,0.29,0.332,2019,1.548,WPR,Western Pacific,AUS,Both sexes,11.25,9.27,16.5,11.25 [9.27 – 16.5],10.26013351134849,7.48,11.194969511733015
Australia,2843.57,11,7.228,1.372,1.036,0.557,0.29,0.332,2019,1.548,WPR,Western Pacific,AUS,Female,5.58,4.45,6.83,5.58 [4.45 – 6.83],10.26013351134849,7.48,11.194969511733015
Costa Rica,,12,7.167,1.034,0.963,0.558,0.093,0.144,2019,1.441,AMR,Americas,CRI,Female,1.93,1.26,2.79,1.93 [1.26 – 2.79],10.26013351134849,7.48,11.194969511733015
Costa Rica,,12,7.167,1.034,0.963,0.558,0.093,0.144,2019,1.441,AMR,Americas,CRI,Male,13.35,9.33,18.34,13.35 [9.33 – 18.34],10.26013351134849,7.48,11.194969511733015
Costa Rica,,12,7.167,1.034,0.963,0.558,0.093,0.144,2019,1.441,AMR,Americas,CRI,Both sexes,7.62,5.29,10.53,7.62 [5.29 – 10.53],10.26013351134849,7.48,11.194969511733015
Israel,3311.0,13,7.139,1.276,1.029,0.371,0.082,0.261,2019,1.455,EUR,Europe,ISR,Female,2.13,1.62,2.75,2.13 [1.62 – 2.75],10.26013351134849,7.48,11.194969511733015
Israel,3311.0,13,7.139,1.276,1.029,0.371,0.082,0.261,2019,1.455,EUR,Europe,ISR,Male,8.32,6.65,10.3,8.32 [6.65 – 10.3],10.26013351134849,7.48,11.194969511733015
Israel,3311.0,13,7.139,1.276,1.029,0.371,0.082,0.261,2019,1.455,EUR,Europe,ISR,Both sexes,5.15,4.07,6.43,5.15 [4.07 – 6.43],10.26013351134849,7.48,11.194969511733015
Luxembourg,1634.0,14,7.09,1.609,1.012,0.526,0.316,0.194,2019,1.479,EUR,Europe,LUX,Male,11.81,9.0,15.26,11.81 [9 – 15.26],10.26013351134849,7.48,11.194969511733015
Luxembourg,1634.0,14,7.09,1.609,1.012,0.526,0.316,0.194,2019,1.479,EUR,Europe,LUX,Both sexes,8.62,6.48,11.25,8.62 [6.48 – 11.25],10.26013351134849,7.48,11.194969511733015
Luxembourg,1634.0,14,7.09,1.609,1.012,0.526,0.316,0.194,2019,1.479,EUR,Europe,LUX,Female,5.43,3.97,7.25,5.43 [3.97 – 7.25],10.26013351134849,7.48,11.194969511733015
United Kingdom,1530.0,15,7.054,1.333,0.996,0.45,0.278,0.348,2019,1.538,EUR,Europe,GBR,Male,10.4,9.87,11.06,10.4 [9.87 – 11.06],10.26013351134849,7.48,11.194969511733015
United Kingdom,1530.0,15,7.054,1.333,0.996,0.45,0.278,0.348,2019,1.538,EUR,Europe,GBR,Both sexes,6.88,6.51,7.32,6.88 [6.51 – 7.32],10.26013351134849,7.48,11.194969511733015
United Kingdom,1530.0,15,7.054,1.333,0.996,0.45,0.278,0.348,2019,1.538,EUR,Europe,GBR,Female,3.41,3.21,3.64,3.41 [3.21 – 3.64],10.26013351134849,7.48,11.194969511733015
Ireland,1453.0,16,7.021,1.499,0.999,0.516,0.31,0.298,2019,1.553,EUR,Europe,IRL,Male,14.32,11.39,17.79,14.32 [11.39 – 17.79],10.26013351134849,7.48,11.194969511733015
Ireland,1453.0,16,7.021,1.499,0.999,0.516,0.31,0.298,2019,1.553,EUR,Europe,IRL,Both sexes,8.9,7.01,11.12,8.9 [7.01 – 11.12],10.26013351134849,7.48,11.194969511733015
Ireland,1453.0,16,7.021,1.499,0.999,0.516,0.31,0.298,2019,1.553,EUR,Europe,IRL,Female,3.57,2.69,4.56,3.57 [2.69 – 4.56],10.26013351134849,7.48,11.194969511733015
Germany,1644.0,17,6.985,1.373,0.987,0.495,0.265,0.261,2019,1.454,EUR,Europe,DEU,Male,12.8,10.5,15.39,12.8 [10.5 – 15.39],10.26013351134849,7.48,11.194969511733015
Germany,1644.0,17,6.985,1.373,0.987,0.495,0.265,0.261,2019,1.454,EUR,Europe,DEU,Both sexes,8.27,6.74,10.0,8.27 [6.74 – 10],10.26013351134849,7.48,11.194969511733015
Germany,1644.0,17,6.985,1.373,0.987,0.495,0.265,0.261,2019,1.454,EUR,Europe,DEU,Female,3.91,3.11,4.83,3.91 [3.11 – 4.83],10.26013351134849,7.48,11.194969511733015
Belgium,1546.0,18,6.923,1.356,0.986,0.473,0.21,0.16,2019,1.504,EUR,Europe,BEL,Male,19.55,16.31,23.12,19.55 [16.31 – 23.12],10.26013351134849,7.48,11.194969511733015
Belgium,1546.0,18,6.923,1.356,0.986,0.473,0.21,0.16,2019,1.504,EUR,Europe,BEL,Both sexes,13.93,11.49,16.63,13.93 [11.49 – 16.63],10.26013351134849,7.48,11.194969511733015
Belgium,1546.0,18,6.923,1.356,0.986,0.473,0.21,0.16,2019,1.504,EUR,Europe,BEL,Female,8.41,6.75,10.26,8.41 [6.75 – 10.26],10.26013351134849,7.48,11.194969511733015
United States,2827.62,19,6.892,1.433,0.874,0.454,0.128,0.28,2019,1.457,AMR,Americas,USA,Male,22.4,20.92,29.96,22.4 [20.92 – 29.96],10.26013351134849,7.48,11.194969511733015
United States,2827.62,19,6.892,1.433,0.874,0.454,0.128,0.28,2019,1.457,AMR,Americas,USA,Both sexes,14.51,13.56,19.35,14.51 [13.56 – 19.35],10.26013351134849,7.48,11.194969511733015
United States,2827.62,19,6.892,1.433,0.874,0.454,0.128,0.28,2019,1.457,AMR,Americas,USA,Female,6.77,6.34,8.79,6.77 [6.34 – 8.79],10.26013351134849,7.48,11.194969511733015
Czech Republic,1668.0,20,6.852,1.269,0.92,0.457,0.036,0.046,2019,1.487,EUR,Europe,CZE,Male,15.44,11.78,19.9,15.44 [11.78 – 19.9],10.26013351134849,7.48,11.194969511733015
Czech Republic,1668.0,20,6.852,1.269,0.92,0.457,0.036,0.046,2019,1.487,EUR,Europe,CZE,Both sexes,9.48,7.16,12.34,9.48 [7.16 – 12.34],10.26013351134849,7.48,11.194969511733015
Czech Republic,1668.0,20,6.852,1.269,0.92,0.457,0.036,0.046,2019,1.487,EUR,Europe,CZE,Female,3.78,2.73,5.11,3.78 [2.73 – 5.11],10.26013351134849,7.48,11.194969511733015
United Arab Emirates,3508.7,21,6.825,1.503,0.825,0.598,0.182,0.262,2019,1.31,EMR,Eastern Mediterranean,ARE,Female,2.63,1.49,4.3,2.63 [1.49 – 4.3],10.26013351134849,7.48,11.194969511733015
United Arab Emirates,3508.7,21,6.825,1.503,0.825,0.598,0.182,0.262,2019,1.31,EMR,Eastern Mediterranean,ARE,Male,6.29,3.49,10.03,6.29 [3.49 – 10.03],10.26013351134849,7.48,11.194969511733015
United Arab Emirates,3508.7,21,6.825,1.503,0.825,0.598,0.182,0.262,2019,1.31,EMR,Eastern Mediterranean,ARE,Both sexes,5.24,2.92,8.39,5.24 [2.92 – 8.39],10.26013351134849,7.48,11.194969511733015
Malta,3054.0,22,6.726,1.3,0.999,0.564,0.151,0.375,2019,1.52,EUR,Europe,MLT,Female,2.25,1.62,3.02,2.25 [1.62 – 3.02],10.26013351134849,7.48,11.194969511733015
Malta,3054.0,22,6.726,1.3,0.999,0.564,0.151,0.375,2019,1.52,EUR,Europe,MLT,Male,8.35,6.26,10.83,8.35 [6.26 – 10.83],10.26013351134849,7.48,11.194969511733015
Malta,3054.0,22,6.726,1.3,0.999,0.564,0.151,0.375,2019,1.52,EUR,Europe,MLT,Both sexes,5.32,3.96,6.95,5.32 [3.96 – 6.95],10.26013351134849,7.48,11.194969511733015
Mexico,2596.25,23,6.595,1.07,0.861,0.433,0.073,0.074,2019,1.323,AMR,Americas,MEX,Female,2.18,1.73,2.7,2.18 [1.73 – 2.7],10.26013351134849,7.48,11.194969511733015
Mexico,2596.25,23,6.595,1.07,0.861,0.433,0.073,0.074,2019,1.323,AMR,Americas,MEX,Male,8.69,7.06,10.57,8.69 [7.06 – 10.57],10.26013351134849,7.48,11.194969511733015
Mexico,2596.25,23,6.595,1.07,0.861,0.433,0.073,0.074,2019,1.323,AMR,Americas,MEX,Both sexes,5.29,4.28,6.46,5.29 [4.28 – 6.46],10.26013351134849,7.48,11.194969511733015
France,2166.67,24,6.592,1.324,1.045,0.436,0.183,0.111,2019,1.472,EUR,Europe,FRA,Male,15.16,12.3,21.73,15.16 [12.3 – 21.73],10.26013351134849,7.48,11.194969511733015
France,2166.67,24,6.592,1.324,1.045,0.436,0.183,0.111,2019,1.472,EUR,Europe,FRA,Both sexes,9.65,7.76,15.08,9.65 [7.76 – 15.08],10.26013351134849,7.48,11.194969511733015
France,2166.67,24,6.592,1.324,1.045,0.436,0.183,0.111,2019,1.472,EUR,Europe,FRA,Female,4.54,3.55,8.93,4.54 [3.55 – 8.93],10.26013351134849,7.48,11.194969511733015
Chile,2841.78,26,6.444,1.159,0.92,0.357,0.056,0.187,2019,1.369,AMR,Americas,CHL,Female,2.98,2.32,3.71,2.98 [2.32 – 3.71],10.26013351134849,7.48,11.194969511733015
Chile,2841.78,26,6.444,1.159,0.92,0.357,0.056,0.187,2019,1.369,AMR,Americas,CHL,Male,13.4,10.92,16.23,13.4 [10.92 – 16.23],10.26013351134849,7.48,11.194969511733015
Chile,2841.78,26,6.444,1.159,0.92,0.357,0.056,0.187,2019,1.369,AMR,Americas,CHL,Both sexes,8.04,6.5,9.79,8.04 [6.5 – 9.79],10.26013351134849,7.48,11.194969511733015
Guatemala,,27,6.436,0.8,0.746,0.535,0.078,0.175,2019,1.269,AMR,Americas,GTM,Female,2.53,1.72,3.55,2.53 [1.72 – 3.55],10.26013351134849,7.48,11.194969511733015
Guatemala,,27,6.436,0.8,0.746,0.535,0.078,0.175,2019,1.269,AMR,Americas,GTM,Male,10.31,7.21,14.21,10.31 [7.21 – 14.21],10.26013351134849,7.48,11.194969511733015
Guatemala,,27,6.436,0.8,0.746,0.535,0.078,0.175,2019,1.269,AMR,Americas,GTM,Both sexes,6.23,4.33,8.61,6.23 [4.33 – 8.61],10.26013351134849,7.48,11.194969511733015
Saudi Arabia,3236.5,28,6.375,1.403,0.795,0.439,0.132,0.08,2019,1.357,EMR,Eastern Mediterranean,SAU,Female,1.91,1.11,3.08,1.91 [1.11 – 3.08],10.26013351134849,7.48,11.194969511733015
Saudi Arabia,3236.5,28,6.375,1.403,0.795,0.439,0.132,0.08,2019,1.357,EMR,Eastern Mediterranean,SAU,Male,7.79,4.67,12.15,7.79 [4.67 – 12.15],10.26013351134849,7.48,11.194969511733015
Saudi Arabia,3236.5,28,6.375,1.403,0.795,0.439,0.132,0.08,2019,1.357,EMR,Eastern Mediterranean,SAU,Both sexes,5.43,3.24,8.5,5.43 [3.24 – 8.5],10.26013351134849,7.48,11.194969511733015
Qatar,,29,6.374,1.684,0.871,0.555,0.167,0.22,2019,1.313,EMR,Eastern Mediterranean,QAT,Female,1.69,1.01,2.63,1.69 [1.01 – 2.63],10.26013351134849,7.48,11.194969511733015
Qatar,,29,6.374,1.684,0.871,0.555,0.167,0.22,2019,1.313,EMR,Eastern Mediterranean,QAT,Male,5.66,3.49,9.12,5.66 [3.49 – 9.12],10.26013351134849,7.48,11.194969511733015
Qatar,,29,6.374,1.684,0.871,0.555,0.167,0.22,2019,1.313,EMR,Eastern Mediterranean,QAT,Both sexes,4.66,2.87,7.46,4.66 [2.87 – 7.46],10.26013351134849,7.48,11.194969511733015
Spain,2800.2,30,6.354,1.286,1.062,0.362,0.079,0.153,2019,1.484,EUR,Europe,ESP,Female,2.83,2.21,3.53,2.83 [2.21 – 3.53],10.26013351134849,7.48,11.194969511733015
Spain,2800.2,30,6.354,1.286,1.062,0.362,0.079,0.153,2019,1.484,EUR,Europe,ESP,Male,7.88,6.38,9.6,7.88 [6.38 – 9.6],10.26013351134849,7.48,11.194969511733015
Spain,2800.2,30,6.354,1.286,1.062,0.362,0.079,0.153,2019,1.484,EUR,Europe,ESP,Both sexes,5.28,4.23,6.47,5.28 [4.23 – 6.47],10.26013351134849,7.48,11.194969511733015
Panama,1743.5,31,6.321,1.149,0.91,0.516,0.054,0.109,2019,1.442,AMR,Americas,PAN,Both sexes,2.86,1.92,4.08,2.86 [1.92 – 4.08],10.26013351134849,7.48,11.194969511733015
Panama,1743.5,31,6.321,1.149,0.91,0.516,0.054,0.109,2019,1.442,AMR,Americas,PAN,Female,0.98,0.64,1.43,0.98 [0.64 – 1.43],10.26013351134849,7.48,11.194969511733015
Panama,1743.5,31,6.321,1.149,0.91,0.516,0.054,0.109,2019,1.442,AMR,Americas,PAN,Male,4.8,3.24,6.83,4.8 [3.24 – 6.83],10.26013351134849,7.48,11.194969511733015
Brazil,2237.58,32,6.3,1.004,0.802,0.39,0.086,0.099,2019,1.439,AMR,Americas,BRA,Female,2.76,2.47,6.68,2.76 [2.47 – 6.68],10.26013351134849,7.48,11.194969511733015
Brazil,2237.58,32,6.3,1.004,0.802,0.39,0.086,0.099,2019,1.439,AMR,Americas,BRA,Male,10.32,9.34,17.75,10.32 [9.34 – 17.75],10.26013351134849,7.48,11.194969511733015
Brazil,2237.58,32,6.3,1.004,0.802,0.39,0.086,0.099,2019,1.439,AMR,Americas,BRA,Both sexes,6.41,5.79,12.1,6.41 [5.79 – 12.1],10.26013351134849,7.48,11.194969511733015
Uruguay,2481.4,33,6.293,1.124,0.891,0.523,0.15,0.127,2019,1.465,AMR,Americas,URY,Both sexes,18.83,15.07,23.13,18.83 [15.07 – 23.13],10.26013351134849,7.48,11.194969511733015
Uruguay,2481.4,33,6.293,1.124,0.891,0.523,0.15,0.127,2019,1.465,AMR,Americas,URY,Female,7.67,5.91,9.69,7.67 [5.91 – 9.69],10.26013351134849,7.48,11.194969511733015
Uruguay,2481.4,33,6.293,1.124,0.891,0.523,0.15,0.127,2019,1.465,AMR,Americas,URY,Male,31.12,25.14,37.99,31.12 [25.14 – 37.99],10.26013351134849,7.48,11.194969511733015
Singapore,2022.4,34,6.262,1.572,1.141,0.556,0.453,0.271,2019,1.463,WPR,Western Pacific,SGP,Male,12.67,10.26,15.41,12.67 [10.26 – 15.41],10.26013351134849,7.48,11.194969511733015
Singapore,2022.4,34,6.262,1.572,1.141,0.556,0.453,0.271,2019,1.463,WPR,Western Pacific,SGP,Female,6.37,5.06,7.84,6.37 [5.06 – 7.84],10.26013351134849,7.48,11.194969511733015
Singapore,2022.4,34,6.262,1.572,1.141,0.556,0.453,0.271,2019,1.463,WPR,Western Pacific,SGP,Both sexes,9.65,7.77,11.77,9.65 [7.77 – 11.77],10.26013351134849,7.48,11.194969511733015
El Salvador,2957.0,35,6.253,0.794,0.789,0.43,0.074,0.093,2019,1.242,AMR,Americas,SLV,Female,2.08,1.32,3.12,2.08 [1.32 – 3.12],10.26013351134849,7.48,11.194969511733015
El Salvador,2957.0,35,6.253,0.794,0.789,0.43,0.074,0.093,2019,1.242,AMR,Americas,SLV,Male,11.14,6.7,24.77,11.14 [6.7 – 24.77],10.26013351134849,7.48,11.194969511733015
El Salvador,2957.0,35,6.253,0.794,0.789,0.43,0.074,0.093,2019,1.242,AMR,Americas,SLV,Both sexes,6.11,3.7,13.28,6.11 [3.7 – 13.28],10.26013351134849,7.48,11.194969511733015
Italy,2372.25,36,6.223,1.294,1.039,0.231,0.03,0.158,2019,1.488,EUR,Europe,ITA,Female,2.08,1.85,6.75,2.08 [1.85 – 6.75],10.26013351134849,7.48,11.194969511733015
Italy,2372.25,36,6.223,1.294,1.039,0.231,0.03,0.158,2019,1.488,EUR,Europe,ITA,Male,6.72,6.2,7.29,6.72 [6.2 – 7.29],10.26013351134849,7.48,11.194969511733015
Italy,2372.25,36,6.223,1.294,1.039,0.231,0.03,0.158,2019,1.488,EUR,Europe,ITA,Both sexes,4.33,3.96,6.87,4.33 [3.96 – 6.87],10.26013351134849,7.48,11.194969511733015
Bahrain,,37,6.199,1.362,0.871,0.536,0.11,0.255,2019,1.368,EMR,Eastern Mediterranean,BHR,Female,2.27,1.52,3.27,2.27 [1.52 – 3.27],10.26013351134849,7.48,11.194969511733015
Bahrain,,37,6.199,1.362,0.871,0.536,0.11,0.255,2019,1.368,EMR,Eastern Mediterranean,BHR,Both sexes,7.2,4.46,10.45,7.2 [4.46 – 10.45],10.26013351134849,7.48,11.194969511733015
Bahrain,,37,6.199,1.362,0.871,0.536,0.11,0.255,2019,1.368,EMR,Eastern Mediterranean,BHR,Male,9.86,6.06,14.38,9.86 [6.06 – 14.38],10.26013351134849,7.48,11.194969511733015
Slovakia,2038.0,38,6.198,1.246,0.881,0.334,0.014,0.121,2019,1.504,EUR,Europe,SVK,Male,16.71,10.92,36.9,16.71 [10.92 – 36.9],10.26013351134849,7.48,11.194969511733015
Slovakia,2038.0,38,6.198,1.246,0.881,0.334,0.014,0.121,2019,1.504,EUR,Europe,SVK,Female,2.58,1.7,3.75,2.58 [1.7 – 3.75],10.26013351134849,7.48,11.194969511733015
Slovakia,2038.0,38,6.198,1.246,0.881,0.334,0.014,0.121,2019,1.504,EUR,Europe,SVK,Both sexes,9.31,6.09,19.99,9.31 [6.09 – 19.99],10.26013351134849,7.48,11.194969511733015
Trinidad & Tobago,,39,6.192,1.231,0.713,0.489,0.016,0.185,2019,1.477,AMR,Americas,TTO,Male,13.09,8.66,18.87,13.09 [8.66 – 18.87],10.26013351134849,7.48,11.194969511733015
Trinidad & Tobago,,39,6.192,1.231,0.713,0.489,0.016,0.185,2019,1.477,AMR,Americas,TTO,Both sexes,8.28,5.41,12.06,8.28 [5.41 – 12.06],10.26013351134849,7.48,11.194969511733015
Trinidad & Tobago,,39,6.192,1.231,0.713,0.489,0.016,0.185,2019,1.477,AMR,Americas,TTO,Female,3.66,2.27,5.5,3.66 [2.27 – 5.5],10.26013351134849,7.48,11.194969511733015
